policy_id,location_zone,roof_age,roof_material,home_age,construction_type,prior_water_claim,months_since_water,coverage_a,rcv_ratio,prior_claims_5yr,ins_lapses,swimming_pool,trampoline,home_business,fire_sprinklers,monitored_alarm,gated_community,wood_stove,recent_reno,pet_ownership,square_footage,building_code_comply,fire_hydrant_dist,iso_class,wildfire_score,wildfire_zone,canopy_pct,crime_idx,flood_zone,flood_depth_in,slope_deg,hail_zone,burn_history,foundation_type,ix_roof_wildfire,ix_water_canopy,ix_rcv_crime,ix_flood_foundation,ix_slope_burn,ix_roof_hail,score_t1,score_glm,final_risk_score,expected_loss,indicative_premium,decision
HO-2024842,TX-Hail,17,asphalt,17,wood_frame,1,35,272921,0.989,1,0,none,0,none,none,0,0,0,0,0,1054,1,7.67,4,19.2,0,43.9,33.3,0,0.0,0.26,1,0,concrete_slab,0,0,0,0,0,0,38.29,43.45,42.84,2450.0,3770.0,Standard
HO-2024843,MN-North,4,asphalt,20,wood_frame,0,999,128562,0.932,0,0,none,0,none,none,1,0,1,0,1,2525,1,1.54,1,29.1,0,49.2,20.9,0,0.0,6.98,1,0,block,0,0,0,0,0,0,23.81,22.74,24.86,1441.0,2120.0,Preferred
HO-2024844,TX-Hail,9,metal,32,brick_veneer,0,999,413302,1.05,0,1,none,0,active_business,partial,1,0,0,0,0,1360,0,2.23,2,24.0,0,41.4,36.2,0,0.0,17.25,1,0,concrete_slab,0,0,0,0,0,0,31.5,34.46,35.4,1967.0,3030.0,Standard
HO-2024845,CO-Mixed,8,asphalt,37,wood_frame,0,999,344354,1.029,0,0,none,0,none,none,0,0,0,0,0,2092,0,8.12,5,57.7,1,37.6,9.9,0,0.0,21.6,1,0,poured_concrete,0,0,0,0,0,0,34.45,36.62,35.95,1999.0,3080.0,Standard
HO-2024846,CA-Wildfire,19,asphalt,48,superior,0,999,224654,1.017,0,0,none,1,none,partial,1,0,0,1,0,700,0,16.21,9,56.5,1,56.2,40.1,0,0.0,37.76,0,0,concrete_slab,0,0,0,0,0,0,42.28,45.9,46.69,2745.0,4220.0,Standard
HO-2024847,MN-North,18,asphalt,30,masonry,1,15,144607,1.078,0,1,in_ground,0,none,none,0,1,1,0,0,1613,0,1.69,1,5.9,0,9.8,40.1,1,11.53,2.17,1,0,concrete_slab,0,0,0,0,0,0,36.51,40.15,40.56,2290.0,3520.0,Standard
HO-2024848,IL-Midwest,11,asphalt,40,masonry,0,999,378829,0.96,0,1,none,1,home_office,none,0,0,0,0,1,2005,0,3.02,2,8.5,0,35.2,78.3,0,0.0,3.67,1,0,block,0,0,0,0,0,0,31.2,39.76,38.52,2157.0,3320.0,Standard
HO-2024849,NY-NE,19,tile,45,superior,1,27,516617,0.952,0,1,none,0,none,none,0,0,0,0,1,2520,0,7.62,4,11.1,0,23.4,63.8,0,0.0,10.0,0,1,concrete_slab,0,0,0,0,0,0,39.07,44.4,46.05,2693.0,4140.0,Standard
HO-2024850,CA-Wildfire,13,tile,27,masonry,0,999,461893,1.213,1,0,none,0,active_business,full,0,0,1,0,0,1173,0,6.29,4,50.5,0,30.5,39.4,0,0.0,12.99,1,1,block,0,0,0,0,0,0,36.54,43.71,45.06,2616.0,4030.0,Standard
HO-2024851,WA-NW,15,metal,30,wood_frame,0,999,387938,1.098,0,1,above_ground,0,none,none,1,0,0,1,0,1431,0,11.85,6,29.9,0,55.2,15.7,0,0.0,35.13,0,0,poured_concrete,0,0,0,0,0,0,31.21,36.03,35.32,1962.0,3020.0,Standard
HO-2024852,TX-Hail,33,asphalt,48,wood_frame,1,12,447038,1.136,2,2,none,0,none,none,0,0,0,0,1,3423,0,5.72,3,8.0,0,23.8,48.8,0,0.0,11.54,0,0,concrete_slab,0,0,0,0,0,0,55.25,70.39,71.73,5750.0,9580.0,Rated
HO-2024853,GA-SE,30,asphalt,31,masonry,0,999,376190,1.192,1,0,none,0,home_office,full,0,0,0,0,1,3573,0,5.91,3,5.2,0,62.7,47.1,0,0.0,0.0,0,0,poured_concrete,0,0,0,0,0,0,39.3,44.65,43.63,2508.0,3860.0,Standard
HO-2024854,TX-Hail,6,asphalt,22,wood_frame,0,999,179838,1.094,0,0,none,0,none,partial,1,0,0,0,1,2486,1,4.02,3,25.6,0,26.1,45.2,0,0.0,7.22,1,0,poured_concrete,0,0,0,0,0,0,31.41,29.2,29.36,1646.0,2420.0,Preferred
HO-2024855,TX-Hail,25,asphalt,35,brick_veneer,1,24,181074,1.15,0,1,above_ground,0,none,full,0,0,0,0,0,3059,0,4.48,3,23.5,0,6.2,58.4,0,0.0,15.92,1,0,stone_dirt,0,0,0,0,0,1,45.16,48.73,49.93,3021.0,4650.0,Standard
HO-2024856,CA-Wildfire,25,asphalt,32,brick_veneer,0,999,351556,0.799,0,0,in_ground,0,none,none,0,0,0,0,1,1803,0,9.83,5,52.1,0,30.5,10.4,1,15.45,10.5,0,0,concrete_slab,0,0,0,0,0,0,43.27,47.24,47.86,2841.0,4370.0,Standard
HO-2024857,IL-Midwest,7,metal,26,superior,0,999,357508,1.049,1,1,in_ground,0,home_office,partial,1,1,0,0,1,2589,0,5.98,3,23.8,0,40.5,72.9,0,0.0,11.31,1,0,poured_concrete,0,0,0,0,0,0,22.93,29.8,29.64,1659.0,2440.0,Preferred
HO-2024858,NY-NE,25,slate,27,wood_frame,1,15,499137,0.994,0,0,none,0,none,none,0,0,0,0,0,2552,0,1.23,1,22.8,0,12.0,30.6,0,0.0,14.85,0,0,poured_concrete,0,0,0,0,0,0,42.36,42.86,44.71,2589.0,3980.0,Standard
HO-2024859,CA-Wildfire,31,asphalt,59,masonry,1,34,486022,1.255,1,0,in_ground,0,none,partial,1,0,0,0,0,1393,0,13.94,7,73.4,1,43.2,41.3,0,0.0,17.77,1,0,poured_concrete,1,0,0,0,0,1,55.51,61.15,67.05,5008.0,8350.0,Rated
HO-2024860,WA-NW,7,tile,18,wood_frame,0,999,464718,1.15,2,0,in_ground,0,home_office,full,0,0,0,0,0,2247,1,12.78,7,70.8,1,52.2,33.2,1,6.01,17.12,0,0,poured_concrete,0,0,0,0,0,0,26.64,37.13,38.58,2161.0,3320.0,Standard
HO-2024861,CO-Mixed,9,asphalt,28,brick_veneer,0,999,340760,0.932,1,0,none,0,none,none,1,0,0,0,0,1878,0,12.74,7,67.5,1,24.0,17.8,1,1.78,44.89,1,1,block,0,0,0,0,1,0,32.2,37.63,39.56,2224.0,3420.0,Standard
HO-2024862,IL-Midwest,27,asphalt,42,wood_frame,0,999,186708,1.072,0,0,above_ground,0,none,none,0,0,0,0,0,2375,0,2.51,2,32.6,0,28.7,58.3,0,0.0,12.11,1,0,block,0,0,0,0,0,1,40.87,43.75,46.09,2697.0,4150.0,Standard
HO-2024863,CO-Mixed,20,tile,33,masonry,0,999,437689,1.043,0,0,none,0,none,partial,1,0,0,0,0,1698,0,3.24,2,22.2,0,19.1,17.5,0,0.0,43.21,0,0,stone_dirt,0,0,0,0,0,0,36.86,34.69,35.77,1988.0,3060.0,Standard
HO-2024864,CO-Mixed,22,asphalt,37,wood_frame,0,999,453523,1.084,0,1,none,0,home_office,none,1,0,0,0,1,1008,0,13.34,7,38.2,0,27.5,8.1,0,0.0,30.31,0,0,stone_dirt,0,0,0,0,0,0,41.14,47.0,47.92,2847.0,4380.0,Standard
HO-2024865,IL-Midwest,21,metal,47,masonry,0,999,120000,0.877,0,0,in_ground,0,none,partial,0,0,0,0,0,2112,0,1.18,1,11.8,0,37.3,73.7,0,0.0,9.7,0,0,concrete_slab,0,0,0,0,0,0,34.78,35.34,36.35,2023.0,3110.0,Standard
HO-2024866,TX-Hail,21,tile,41,wood_frame,0,999,263192,1.07,0,0,none,1,home_office,none,0,0,0,0,1,2722,0,2.06,2,17.9,0,37.2,27.5,0,0.0,4.91,1,0,poured_concrete,0,0,0,0,0,1,41.68,47.18,48.97,2936.0,4520.0,Standard
HO-2024867,TX-Hail,6,asphalt,22,wood_frame,0,999,283252,0.988,0,1,none,0,home_office,full,0,0,1,1,1,2723,1,5.3,3,9.3,0,46.5,24.9,1,15.29,4.62,1,0,block,0,0,0,0,0,0,31.37,34.13,36.26,2018.0,3100.0,Standard
HO-2024868,GA-SE,27,slate,56,brick_veneer,0,999,396569,1.06,0,1,none,1,none,none,0,0,0,1,1,767,0,2.17,2,26.7,0,55.4,75.2,0,0.0,0.97,0,0,stone_dirt,0,0,0,0,0,0,40.57,46.86,47.93,2847.0,4380.0,Standard
HO-2024869,MN-North,28,asphalt,38,wood_frame,0,999,267529,0.919,2,0,in_ground,0,active_business,none,0,0,0,0,0,2236,0,5.36,3,17.4,0,49.3,48.1,0,0.0,16.61,1,0,concrete_slab,0,0,0,0,0,1,39.04,52.33,55.56,3567.0,5490.0,Standard
HO-2024870,CO-Mixed,15,asphalt,31,wood_frame,0,999,374661,0.938,1,0,none,0,none,none,0,0,1,1,0,2616,0,14.78,8,31.8,0,31.8,15.5,0,0.0,13.83,0,0,stone_dirt,0,0,0,0,0,0,36.49,44.54,44.57,2579.0,3970.0,Standard
HO-2024871,FL-Flood,17,asphalt,35,wood_frame,0,999,350525,1.184,0,1,none,0,none,none,1,0,0,0,0,2202,0,0.81,1,37.7,0,23.0,30.9,0,0.0,0.0,0,0,concrete_slab,0,0,0,0,0,0,43.66,44.59,46.52,2732.0,4200.0,Standard
HO-2024872,NY-NE,4,asphalt,25,masonry,0,999,357719,0.873,0,0,none,1,home_office,none,1,0,0,1,0,2748,0,6.96,4,9.5,0,15.8,43.2,1,23.04,15.25,0,0,poured_concrete,0,0,0,0,0,0,26.61,30.36,31.16,1735.0,2670.0,Standard
HO-2024873,CO-Mixed,22,slate,22,brick_veneer,1,3,279704,0.883,1,0,above_ground,0,none,none,1,0,0,0,1,1042,1,5.1,3,34.8,0,16.0,44.1,0,0.0,28.05,1,0,poured_concrete,0,0,0,0,0,1,43.54,48.53,51.88,3200.0,4920.0,Standard
HO-2024874,CA-Wildfire,23,asphalt,52,wood_frame,0,999,290542,1.013,0,3,above_ground,0,none,none,1,0,0,0,1,1241,0,14.91,8,76.0,1,36.9,36.2,0,0.0,24.39,0,0,block,1,0,0,0,0,0,47.41,59.29,63.99,4575.0,7620.0,Rated
HO-2024875,TX-Hail,17,slate,43,masonry,0,999,228762,0.912,2,0,none,0,none,full,1,0,0,0,0,2542,0,0.73,1,11.7,0,37.7,41.7,0,0.0,4.2,0,0,block,0,0,0,0,0,0,37.68,41.85,42.59,2432.0,3740.0,Standard
HO-2024876,AZ-Desert,28,tile,39,wood_frame,0,999,433209,0.896,0,0,none,0,none,none,0,0,0,0,1,1838,0,3.33,2,36.4,0,34.4,25.6,0,0.0,9.17,0,0,stone_dirt,0,0,0,0,0,0,40.3,41.8,42.57,2431.0,3740.0,Standard
HO-2024877,NY-NE,14,asphalt,28,brick_veneer,0,999,459954,1.035,1,0,none,0,none,partial,0,1,0,0,1,2979,0,6.59,4,17.9,0,18.2,75.9,0,0.0,4.57,0,0,block,0,0,0,0,0,0,32.85,37.12,39.75,2236.0,3440.0,Standard
HO-2024878,CA-Wildfire,23,slate,40,wood_frame,1,15,272113,0.809,0,1,none,0,home_office,none,0,0,0,0,0,2330,0,6.7,4,96.4,1,38.8,6.9,0,0.0,36.58,0,0,concrete_slab,1,0,0,0,0,0,48.51,54.12,60.25,4097.0,6830.0,Rated
HO-2024879,TX-Hail,8,asphalt,35,brick_veneer,0,999,592889,0.879,0,0,in_ground,0,home_office,none,0,0,0,0,0,1428,0,6.6,4,29.7,0,29.9,37.6,1,3.06,4.19,0,0,concrete_slab,0,0,0,0,0,0,34.25,38.49,39.27,2205.0,3390.0,Standard
HO-2024880,TX-Hail,17,asphalt,46,wood_frame,1,25,335955,1.308,0,0,none,0,none,none,0,0,0,1,1,1390,0,4.88,3,16.2,0,8.1,42.4,0,0.0,8.5,0,0,concrete_slab,0,0,0,0,0,0,46.11,47.47,48.2,2871.0,4420.0,Standard
HO-2024881,AZ-Desert,16,asphalt,38,superior,0,999,594225,1.084,1,1,none,0,none,none,1,0,0,1,0,700,0,9.52,5,37.4,0,7.8,28.0,0,0.0,9.56,1,0,concrete_slab,0,0,0,0,0,0,32.94,39.38,39.12,2195.0,3380.0,Standard
HO-2024882,CA-Wildfire,20,asphalt,33,wood_frame,0,999,290102,0.915,0,0,none,0,none,none,0,0,0,1,0,2615,0,6.8,4,76.7,1,49.8,23.2,0,0.0,14.55,0,0,stone_dirt,0,0,0,0,0,0,41.93,43.16,42.88,2453.0,3770.0,Standard
HO-2024883,CA-Wildfire,14,asphalt,43,wood_frame,1,21,120000,1.079,0,0,none,0,none,none,0,0,0,1,1,2012,0,13.34,7,98.3,1,41.3,29.7,0,0.0,8.48,0,1,poured_concrete,0,0,0,0,0,0,46.71,50.15,50.45,3068.0,4720.0,Standard
HO-2024884,WA-NW,16,tile,16,wood_frame,1,2,436307,1.099,0,0,none,0,none,none,0,0,1,0,0,2787,1,11.23,6,32.8,0,47.6,30.7,0,0.0,28.12,0,0,stone_dirt,0,0,0,0,0,0,38.69,41.65,42.51,2426.0,3730.0,Standard
HO-2024885,TX-Hail,25,asphalt,37,masonry,0,999,414796,1.159,0,2,none,0,none,none,0,0,0,0,1,2293,0,5.55,3,8.8,0,40.0,30.1,0,0.0,3.63,1,0,block,0,0,0,0,0,1,43.65,50.68,53.13,3320.0,5110.0,Standard
HO-2024886,NY-NE,14,asphalt,43,brick_veneer,0,999,384815,1.002,1,1,in_ground,1,none,none,1,0,1,1,1,2185,0,6.55,4,28.8,0,14.1,46.2,0,0.0,7.45,0,0,stone_dirt,0,0,0,0,0,0,36.01,47.01,49.62,2994.0,4610.0,Standard
HO-2024887,TX-Hail,3,metal,17,masonry,0,999,290087,1.157,1,1,none,0,none,none,0,0,0,0,1,2711,1,0.84,1,24.9,0,16.2,38.7,1,1.08,13.08,1,0,block,0,0,0,0,0,0,26.29,32.72,31.2,1738.0,2670.0,Standard
HO-2024888,CA-Wildfire,33,tile,39,superior,1,32,375159,0.735,0,1,none,0,home_office,none,1,1,1,0,0,2026,0,6.23,4,69.2,1,50.0,22.3,0,0.0,22.8,0,0,poured_concrete,1,0,0,0,0,0,48.8,52.05,54.85,3494.0,5370.0,Standard
HO-2024889,FL-Flood,30,slate,44,superior,1,8,308423,0.872,0,0,none,0,none,partial,1,0,0,0,0,1850,0,3.13,2,14.5,0,44.2,25.7,1,6.49,17.01,0,0,concrete_slab,0,0,0,0,0,0,54.12,51.99,53.57,3363.0,5170.0,Standard
HO-2024890,AZ-Desert,6,asphalt,25,masonry,0,999,337671,1.043,1,0,above_ground,1,active_business,none,0,0,0,1,0,2099,0,9.08,5,36.4,0,19.3,25.7,0,0.0,14.16,0,0,concrete_slab,0,0,0,0,0,0,26.2,39.5,38.55,2159.0,3320.0,Standard
HO-2024891,GA-SE,24,tile,33,wood_frame,1,30,497828,1.066,0,0,none,0,home_office,none,1,0,1,0,1,2731,0,1.35,1,7.4,0,53.8,20.5,0,0.0,11.08,0,0,concrete_slab,0,0,0,0,0,0,38.68,39.91,41.83,2378.0,3660.0,Standard
HO-2024892,GA-SE,13,slate,26,masonry,0,999,405790,0.892,0,1,above_ground,0,active_business,none,0,0,0,0,1,1393,0,7.5,4,16.7,0,55.9,30.3,0,0.0,10.24,0,0,concrete_slab,0,0,0,0,0,0,26.7,36.36,37.88,2116.0,3260.0,Standard
HO-2024893,CO-Mixed,20,tile,25,wood_frame,1,23,465393,1.056,1,0,in_ground,0,home_office,none,1,0,0,0,0,2793,0,3.31,2,54.9,0,39.7,53.9,1,1.73,16.77,0,0,poured_concrete,0,0,0,0,0,0,42.22,47.74,49.39,2973.0,4570.0,Standard
HO-2024894,AZ-Desert,20,tile,33,masonry,0,999,347538,0.933,0,0,in_ground,0,home_office,none,0,1,0,0,0,2147,0,12.89,7,42.0,0,45.1,9.7,0,0.0,0.0,0,0,poured_concrete,0,0,0,0,0,0,33.65,38.05,36.67,2042.0,3140.0,Standard
HO-2024895,TX-Hail,15,asphalt,38,brick_veneer,0,999,332117,0.981,0,0,none,0,none,partial,0,0,0,0,0,1811,0,6.63,4,16.8,0,17.5,21.4,0,0.0,0.0,1,0,concrete_slab,0,0,0,0,0,0,38.25,38.95,37.88,2116.0,3260.0,Standard
HO-2024896,FL-Flood,10,asphalt,34,masonry,1,23,218512,1.163,0,1,none,0,none,partial,0,0,0,1,1,2237,0,1.94,1,13.0,0,36.1,16.8,1,17.82,12.07,0,0,block,0,0,0,0,0,0,43.98,45.69,47.81,2837.0,4360.0,Standard
HO-2024897,GA-SE,11,asphalt,32,brick_veneer,1,33,328194,1.147,0,0,none,1,home_office,none,1,0,1,1,0,2982,0,1.49,1,22.7,0,73.9,44.3,0,0.0,7.19,0,0,block,0,1,0,0,0,0,32.39,35.57,36.03,2004.0,3080.0,Standard
HO-2024898,CA-Wildfire,9,asphalt,20,brick_veneer,0,999,120000,0.88,0,1,none,0,home_office,none,0,0,1,1,0,2976,1,15.34,8,58.1,1,31.6,35.8,0,0.0,37.12,0,0,concrete_slab,0,0,0,0,0,0,33.14,40.37,41.77,2374.0,3650.0,Standard
HO-2024899,CA-Wildfire,10,slate,20,superior,0,999,297368,0.872,0,0,above_ground,0,none,none,0,1,0,0,1,2394,1,8.59,5,73.2,1,57.7,51.6,0,0.0,17.14,0,0,concrete_slab,0,0,0,0,0,0,30.26,32.92,32.97,1830.0,2820.0,Standard
HO-2024900,TX-Hail,17,asphalt,45,wood_frame,0,999,368537,0.962,0,0,none,0,home_office,none,1,1,0,1,0,2569,0,0.65,1,37.4,0,36.6,49.5,0,0.0,10.09,1,0,concrete_slab,0,0,0,0,0,0,41.47,39.46,38.72,2170.0,3340.0,Standard
HO-2024901,CA-Wildfire,11,metal,40,wood_frame,1,28,458914,1.016,0,0,none,0,none,full,1,0,0,1,0,2132,0,4.45,3,67.9,1,34.3,54.6,0,0.0,10.07,0,0,poured_concrete,0,0,0,0,0,0,39.25,35.87,36.25,2017.0,3100.0,Standard
HO-2024902,TX-Hail,24,metal,48,brick_veneer,1,1,342385,0.928,0,0,none,0,none,partial,1,0,0,0,1,1661,0,4.05,3,14.5,0,35.0,7.6,0,0.0,7.4,1,0,stone_dirt,0,0,0,0,0,1,50.19,48.7,53.23,3330.0,5120.0,Standard
HO-2024903,NY-NE,31,asphalt,50,superior,1,34,428674,1.166,0,1,in_ground,0,none,none,1,0,1,1,0,2433,0,2.76,2,12.7,0,36.9,69.5,0,0.0,0.0,0,0,poured_concrete,0,0,1,0,0,0,48.38,51.18,53.41,3347.0,5150.0,Standard
HO-2024904,CO-Mixed,12,asphalt,33,wood_frame,0,999,120000,1.069,0,1,none,0,home_office,full,1,0,0,0,0,1763,0,9.41,5,53.6,0,43.6,36.5,0,0.0,14.22,0,0,poured_concrete,0,0,0,0,0,0,35.52,37.79,39.22,2202.0,3390.0,Standard
HO-2024905,GA-SE,20,slate,43,wood_frame,0,999,372042,1.077,2,0,none,0,home_office,none,0,0,0,0,1,1330,0,6.67,4,2.8,0,47.7,76.2,0,0.0,0.0,0,0,concrete_slab,0,0,0,0,0,0,35.28,47.33,47.05,2774.0,4270.0,Standard
HO-2024906,WA-NW,22,metal,46,wood_frame,0,999,144869,0.843,0,1,none,1,home_office,none,1,0,0,1,1,1783,0,15.26,8,30.4,0,63.3,28.8,0,0.0,10.35,0,0,poured_concrete,0,0,0,0,0,0,37.85,46.6,48.27,2876.0,4420.0,Standard
HO-2024907,FL-Flood,22,asphalt,40,wood_frame,0,999,210837,1.183,0,2,in_ground,0,home_office,none,0,0,0,1,0,868,0,3.19,2,21.4,0,40.3,36.6,1,1.49,8.16,0,0,concrete_slab,0,0,0,0,0,0,47.1,54.7,56.66,3685.0,5670.0,Standard
HO-2024908,FL-Flood,18,asphalt,19,superior,1,5,353796,0.72,0,0,none,0,none,none,0,0,0,0,1,1171,1,2.89,2,10.5,0,17.8,31.8,0,0.0,0.0,0,0,poured_concrete,0,0,0,0,0,0,44.83,45.3,45.31,2636.0,4050.0,Standard
HO-2024909,CO-Mixed,24,asphalt,45,masonry,0,999,558676,1.137,0,0,none,0,active_business,full,0,0,0,0,0,3621,0,7.07,4,55.3,1,35.5,13.1,0,0.0,26.8,1,0,concrete_slab,1,0,0,0,0,1,42.21,44.56,48.93,2933.0,4510.0,Standard
HO-2024910,NY-NE,22,tile,41,brick_veneer,0,999,431968,1.151,0,0,none,0,none,full,1,0,0,0,0,2944,0,6.34,4,14.9,0,37.6,38.5,0,0.0,5.88,1,0,concrete_slab,0,0,0,0,0,1,40.15,37.82,39.85,2243.0,3450.0,Standard
HO-2024911,FL-Flood,6,asphalt,6,brick_veneer,0,999,382552,0.959,1,0,above_ground,0,home_office,none,0,1,0,0,0,1919,1,3.5,2,22.7,0,22.7,7.3,1,1.42,0.0,0,0,poured_concrete,0,0,0,0,0,0,29.83,35.68,36.75,2047.0,3150.0,Standard
HO-2024912,NY-NE,25,tile,32,masonry,0,999,377265,1.198,0,1,none,0,none,none,1,1,0,0,0,2491,0,5.48,3,25.3,0,49.5,41.7,0,0.0,14.74,0,0,concrete_slab,0,0,0,0,0,0,38.9,39.83,41.08,2326.0,3580.0,Standard
HO-2024913,CO-Mixed,25,asphalt,49,wood_frame,0,999,280091,1.011,1,1,in_ground,0,none,partial,1,0,0,0,1,1387,0,3.8,2,46.0,0,21.0,16.2,0,0.0,13.72,1,0,poured_concrete,0,0,0,0,0,1,45.08,50.89,52.32,3242.0,4990.0,Standard
HO-2024914,IL-Midwest,11,asphalt,24,wood_frame,0,999,303842,1.029,0,0,in_ground,0,home_office,partial,1,0,1,0,0,2596,0,4.78,3,20.4,0,8.8,44.9,0,0.0,2.76,1,0,poured_concrete,0,0,0,0,0,0,29.43,31.01,32.04,1781.0,2740.0,Standard
HO-2024915,CO-Mixed,18,asphalt,26,brick_veneer,0,999,439832,1.068,0,0,none,0,home_office,none,0,0,0,0,1,2295,0,3.87,2,40.7,0,18.7,25.9,0,0.0,35.58,1,0,block,0,0,0,0,0,0,36.11,39.11,39.85,2243.0,3450.0,Standard
HO-2024916,FL-Flood,24,asphalt,25,wood_frame,1,12,186049,1.466,0,0,none,0,none,none,0,0,1,1,1,1571,0,4.52,3,22.0,0,9.5,48.4,0,0.0,11.28,0,0,stone_dirt,0,0,0,0,0,0,50.43,52.6,54.77,3485.0,5360.0,Standard
HO-2024917,MN-North,16,asphalt,40,wood_frame,0,999,463027,1.208,0,0,none,1,home_office,partial,1,0,0,0,0,1857,0,7.91,4,31.2,0,20.3,37.4,0,0.0,12.99,1,0,poured_concrete,0,0,0,0,0,0,35.43,38.88,39.54,2223.0,3420.0,Standard
HO-2024918,WA-NW,27,asphalt,49,wood_frame,1,11,325609,1.118,0,1,none,1,none,full,0,1,0,0,0,1805,0,5.33,3,48.2,0,41.9,39.7,0,0.0,38.69,0,0,poured_concrete,0,0,0,0,0,0,51.8,55.24,54.76,3484.0,5360.0,Standard
HO-2024919,TX-Hail,39,asphalt,43,wood_frame,0,999,495577,0.892,0,1,none,1,none,partial,1,0,0,1,0,2737,0,1.41,1,26.0,0,24.8,15.0,0,0.0,14.24,1,0,concrete_slab,0,0,0,0,0,1,51.5,53.55,56.58,3676.0,5660.0,Standard
HO-2024920,GA-SE,10,asphalt,32,wood_frame,1,19,514553,1.04,0,0,none,0,home_office,none,0,0,0,0,0,2038,0,6.47,4,21.7,0,46.0,72.6,0,0.0,6.28,0,0,poured_concrete,0,0,0,0,0,0,35.41,38.96,39.68,2232.0,3430.0,Standard
HO-2024921,IL-Midwest,5,asphalt,33,masonry,0,999,145768,0.906,1,1,none,0,none,none,0,0,0,0,0,916,0,1.71,1,31.9,0,8.0,37.5,0,0.0,0.0,1,0,poured_concrete,0,0,0,0,0,0,26.85,33.94,33.72,1872.0,2880.0,Standard
HO-2024922,GA-SE,20,metal,44,wood_frame,0,999,298578,1.135,0,0,none,0,home_office,full,1,0,0,0,0,1763,0,4.49,3,1.4,0,54.2,76.3,0,0.0,9.09,0,0,concrete_slab,0,0,0,0,0,0,34.63,33.46,33.92,1883.0,2900.0,Standard
HO-2024923,WA-NW,24,asphalt,31,superior,0,999,260226,1.04,0,0,in_ground,0,none,partial,1,0,0,0,1,1513,0,7.07,4,30.5,0,51.9,20.5,0,0.0,23.25,0,0,concrete_slab,0,0,0,0,0,0,35.96,36.22,35.71,1985.0,3050.0,Standard
HO-2024924,CO-Mixed,15,asphalt,30,wood_frame,1,2,126218,0.863,0,0,in_ground,0,none,none,0,0,0,0,0,991,0,10.48,6,49.3,0,44.8,25.0,0,0.0,23.15,1,0,concrete_slab,0,0,0,0,0,0,44.45,48.24,48.1,2862.0,4400.0,Standard
HO-2024925,CA-Wildfire,31,tile,52,masonry,1,19,235445,1.031,0,0,none,0,none,none,0,0,0,0,1,1529,0,9.58,5,62.1,1,49.6,23.1,1,1.94,24.88,1,0,stone_dirt,1,0,0,1,0,1,54.23,57.31,63.49,4509.0,7510.0,Rated
HO-2024926,FL-Flood,5,metal,20,masonry,0,999,721775,0.901,0,1,none,0,none,full,1,0,0,0,1,700,1,7.07,4,11.1,0,27.2,37.9,1,0.5,13.5,0,0,concrete_slab,0,0,0,0,0,0,28.86,28.68,30.09,1681.0,2590.0,Standard
HO-2024927,IL-Midwest,24,asphalt,36,superior,0,999,465331,1.041,1,0,above_ground,0,none,full,0,0,0,0,1,1401,0,7.51,4,22.1,0,39.6,34.0,0,0.0,14.84,1,1,concrete_slab,0,0,0,0,0,1,35.78,41.92,44.39,2565.0,3950.0,Standard
HO-2024928,NY-NE,12,tile,31,masonry,0,999,648420,0.9,1,0,in_ground,0,home_office,partial,1,0,0,0,1,2247,0,1.17,1,26.0,0,31.7,63.5,0,0.0,10.25,0,0,concrete_slab,0,0,0,0,0,0,30.81,35.2,34.37,1908.0,2940.0,Standard
HO-2024929,FL-Flood,33,tile,61,wood_frame,1,26,496073,1.024,1,0,above_ground,0,active_business,none,0,0,0,0,0,2440,0,7.14,4,23.6,0,20.3,41.9,1,13.49,6.71,0,0,concrete_slab,0,0,0,0,0,0,56.99,67.65,68.42,5215.0,8690.0,Rated
HO-2024930,TX-Hail,35,tile,49,wood_frame,0,999,276141,1.125,1,0,none,0,home_office,partial,1,1,0,0,0,2477,0,2.44,2,13.5,0,16.0,15.8,0,0.0,9.85,0,0,concrete_slab,0,0,0,0,0,0,50.06,51.78,52.73,3281.0,5050.0,Standard
HO-2024931,GA-SE,11,asphalt,11,wood_frame,0,999,326552,1.013,0,0,none,0,home_office,none,0,0,0,1,1,2818,1,1.11,1,18.3,0,69.1,46.5,0,0.0,3.02,0,0,poured_concrete,0,0,0,0,0,0,25.97,26.78,27.96,1579.0,2320.0,Preferred
HO-2024932,MN-North,13,tile,34,wood_frame,0,999,462381,0.965,0,0,none,0,none,full,0,1,0,0,0,2990,0,7.69,4,26.4,0,24.3,22.5,0,0.0,13.0,1,0,poured_concrete,0,0,0,0,0,0,30.18,28.72,26.66,1520.0,2230.0,Preferred
HO-2024933,IL-Midwest,25,asphalt,27,wood_frame,0,999,441250,1.048,1,0,none,0,none,none,0,0,0,0,0,1331,0,3.44,2,29.5,0,46.4,63.2,0,0.0,7.16,0,0,poured_concrete,0,0,0,0,0,0,36.73,42.0,41.02,2322.0,3570.0,Standard
HO-2024934,TX-Hail,14,tile,19,masonry,0,999,299172,1.118,0,0,none,0,none,partial,0,0,0,0,0,1067,1,5.17,3,28.6,0,48.9,35.1,0,0.0,3.16,1,0,block,0,0,0,0,0,0,32.12,31.55,31.14,1734.0,2670.0,Standard
