policy_id,location_zone,roof_age,roof_material,home_age,construction_type,prior_water_claim,months_since_water,coverage_a,rcv_ratio,prior_claims_5yr,ins_lapses,swimming_pool,trampoline,home_business,fire_sprinklers,monitored_alarm,gated_community,wood_stove,recent_reno,pet_ownership,square_footage,building_code_comply,fire_hydrant_dist,iso_class,wildfire_score,wildfire_zone,canopy_pct,crime_idx,flood_zone,flood_depth_in,slope_deg,hail_zone,burn_history,foundation_type,ix_roof_wildfire,ix_water_canopy,ix_rcv_crime,ix_flood_foundation,ix_slope_burn,ix_roof_hail,score_t1,score_glm,final_risk_score,expected_loss,indicative_premium,decision
HO-2028881,IL-Midwest,5,asphalt,26,superior,0,999,497743,0.976,1,0,in_ground,0,home_office,full,0,0,0,0,0,1657,0,1.12,1,14.7,0,49.8,60.5,0,0.0,14.55,1,0,concrete_slab,0,0,0,0,0,0,24.6,29.25,32.07,1783.0,2740.0,Standard
HO-2028882,WA-NW,21,asphalt,49,wood_frame,1,25,355919,0.989,0,0,none,0,none,none,0,0,0,1,1,3002,0,16.03,9,50.3,0,83.2,9.7,0,0.0,4.99,0,0,concrete_slab,0,1,0,0,0,0,43.44,47.47,48.61,2905.0,4470.0,Standard
HO-2028883,TX-Hail,11,tile,31,brick_veneer,0,999,464996,0.826,0,2,in_ground,0,none,none,1,0,1,1,1,1192,0,5.61,3,17.9,0,20.6,53.0,0,0.0,18.18,1,0,poured_concrete,0,0,0,0,0,0,33.93,40.29,41.88,2381.0,3660.0,Standard
HO-2028884,CA-Wildfire,14,asphalt,35,masonry,1,30,204697,0.969,0,0,none,0,active_business,none,1,0,0,0,0,1658,0,6.42,4,81.1,1,58.5,44.8,0,0.0,24.8,0,1,concrete_slab,0,0,0,0,1,0,40.66,43.43,44.49,2573.0,3960.0,Standard
HO-2028885,GA-SE,26,asphalt,54,wood_frame,0,999,243352,0.863,1,0,in_ground,0,active_business,partial,0,0,1,0,0,1950,0,3.96,2,17.1,0,47.9,30.1,0,0.0,16.74,0,0,poured_concrete,0,0,0,0,0,0,42.16,50.68,51.92,3203.0,4930.0,Standard
HO-2028886,FL-Flood,19,asphalt,19,wood_frame,0,999,336970,1.057,1,0,none,0,none,partial,1,0,0,0,0,1802,1,4.53,3,10.3,0,11.5,29.3,0,0.0,0.98,0,0,stone_dirt,0,0,0,0,0,0,39.59,40.87,40.85,2310.0,3550.0,Standard
HO-2028887,AZ-Desert,0,asphalt,19,brick_veneer,1,33,592505,1.146,1,1,none,0,home_office,partial,0,0,0,0,0,1783,1,8.19,5,49.0,0,35.2,28.7,0,0.0,11.69,0,0,concrete_slab,0,0,0,0,0,0,25.64,33.65,32.52,1806.0,2780.0,Standard
HO-2028888,CA-Wildfire,9,tile,31,wood_frame,0,999,520919,1.084,0,0,none,0,none,none,0,1,0,0,1,3090,0,16.42,9,78.3,1,44.0,40.9,0,0.0,10.42,0,1,concrete_slab,0,0,0,0,0,0,35.44,39.19,39.32,2208.0,3400.0,Standard
HO-2028889,AZ-Desert,26,slate,54,wood_frame,0,999,120000,0.92,0,0,in_ground,0,home_office,full,0,0,0,0,0,2108,0,9.82,5,24.7,0,41.8,11.1,0,0.0,2.03,0,0,concrete_slab,0,0,0,0,0,0,41.65,44.22,44.5,2573.0,3960.0,Standard
HO-2028890,FL-Flood,22,tile,36,superior,0,999,241950,0.983,0,0,above_ground,0,none,none,1,0,0,1,0,1895,0,4.17,3,17.5,0,21.7,48.4,1,0.64,14.55,0,0,concrete_slab,0,0,0,0,0,0,41.33,41.97,40.67,2298.0,3540.0,Standard
HO-2028891,CA-Wildfire,33,tile,53,brick_veneer,1,8,367849,1.059,2,1,none,0,active_business,none,0,0,0,0,0,2132,0,8.64,5,91.1,1,35.8,25.9,0,0.0,46.82,0,0,concrete_slab,1,0,0,0,0,0,58.93,74.48,78.97,7120.0,11870.0,Rated
HO-2028892,NY-NE,33,metal,54,masonry,0,999,555886,1.066,1,1,none,0,home_office,full,0,0,0,0,1,2119,0,1.58,1,11.1,0,31.8,55.1,0,0.0,14.5,0,0,stone_dirt,0,0,0,0,0,0,43.97,50.74,51.33,3148.0,4840.0,Standard
HO-2028893,FL-Flood,14,asphalt,15,masonry,1,5,414186,1.249,0,2,none,0,none,none,1,0,0,0,1,3672,1,2.06,2,41.1,0,12.9,16.9,0,0.0,0.0,0,0,block,0,0,0,0,0,0,44.63,47.8,49.73,3003.0,4620.0,Standard
HO-2028894,CO-Mixed,40,asphalt,63,wood_frame,1,31,120000,1.107,1,0,none,0,none,none,0,0,0,0,0,2236,0,3.13,2,34.8,0,7.7,52.0,0,0.0,37.34,1,0,concrete_slab,0,0,0,0,0,1,57.95,63.07,64.8,4686.0,7810.0,Rated
HO-2028895,CA-Wildfire,18,asphalt,27,superior,0,999,215828,1.041,2,0,none,0,home_office,none,0,0,0,1,0,2267,0,3.18,2,68.0,1,32.6,21.2,0,0.0,30.33,0,1,concrete_slab,0,0,0,0,1,0,37.37,46.95,47.9,2845.0,4380.0,Standard
HO-2028896,TX-Hail,9,asphalt,28,masonry,0,999,480809,1.035,1,0,none,0,none,none,0,0,0,0,0,2452,0,7.66,4,29.1,0,22.9,24.8,1,1.5,20.36,1,0,poured_concrete,0,0,0,0,0,0,32.5,38.57,36.79,2049.0,3150.0,Standard
HO-2028897,FL-Flood,12,asphalt,17,wood_frame,0,999,408573,0.971,1,1,none,0,none,partial,0,0,0,0,1,1170,1,3.17,2,11.3,0,16.4,33.2,0,0.0,5.7,0,0,concrete_slab,0,0,0,0,0,0,35.81,41.64,42.25,2408.0,3700.0,Standard
HO-2028898,CA-Wildfire,0,asphalt,5,superior,0,999,398888,1.02,0,0,above_ground,0,none,none,1,0,0,0,0,1186,1,8.95,5,63.8,1,45.2,40.1,0,0.0,15.18,1,1,stone_dirt,0,0,0,0,0,0,24.13,25.63,25.76,1480.0,2180.0,Preferred
HO-2028899,MN-North,32,asphalt,56,brick_veneer,1,29,535676,1.12,0,0,none,1,none,none,1,0,0,0,0,700,0,4.0,2,30.9,0,36.7,28.8,0,0.0,4.15,1,0,concrete_slab,0,0,0,0,0,1,46.76,48.91,50.08,3034.0,4670.0,Standard
HO-2028900,CA-Wildfire,32,asphalt,44,superior,0,999,331536,0.921,0,0,none,0,none,full,0,1,0,1,0,3418,0,8.33,5,72.5,1,34.3,53.5,0,0.0,38.86,1,1,stone_dirt,1,0,0,0,1,1,47.59,45.88,53.2,3327.0,5120.0,Standard
HO-2028901,IL-Midwest,8,metal,31,masonry,0,999,477832,1.077,0,0,none,0,none,none,0,0,0,0,0,1865,0,2.05,2,25.6,0,22.4,35.7,0,0.0,4.75,0,0,poured_concrete,0,0,0,0,0,0,25.26,26.04,26.26,1502.0,2210.0,Preferred
HO-2028902,TX-Hail,15,asphalt,44,wood_frame,0,999,609858,1.005,0,0,none,0,none,none,1,0,1,0,1,1084,0,5.09,3,7.1,0,28.3,45.2,0,0.0,1.0,0,0,concrete_slab,0,0,0,0,0,0,40.32,41.32,41.63,2364.0,3640.0,Standard
HO-2028903,FL-Flood,18,asphalt,32,brick_veneer,0,999,411421,1.26,0,1,none,0,none,partial,0,0,1,0,0,2024,0,5.92,3,25.7,0,10.2,42.7,0,0.0,11.87,0,0,concrete_slab,0,0,0,0,0,0,42.73,46.67,46.6,2738.0,4210.0,Standard
HO-2028904,MN-North,9,tile,14,wood_frame,0,999,254787,1.061,2,1,none,0,none,partial,1,0,0,0,1,2228,1,6.11,4,15.7,0,21.2,45.9,0,0.0,12.68,0,0,poured_concrete,0,0,0,0,0,0,24.08,32.82,32.86,1825.0,2810.0,Standard
HO-2028905,TX-Hail,2,asphalt,10,brick_veneer,0,999,320288,1.066,1,0,none,0,home_office,none,0,0,1,1,0,1046,1,7.72,4,28.3,0,24.3,38.4,0,0.0,9.9,1,0,poured_concrete,0,0,0,0,0,0,26.16,32.92,32.63,1812.0,2790.0,Standard
HO-2028906,MN-North,16,asphalt,25,wood_frame,1,36,253547,0.9,1,0,none,0,none,none,1,0,1,1,0,2411,0,2.08,2,35.6,0,48.2,31.6,0,0.0,0.0,1,0,concrete_slab,0,0,0,0,0,0,30.57,33.53,32.65,1814.0,2790.0,Standard
HO-2028907,TX-Hail,15,asphalt,23,superior,0,999,120000,1.225,1,0,none,0,home_office,none,1,0,0,0,1,2625,1,3.83,2,0.0,0,30.8,26.2,0,0.0,6.5,1,0,poured_concrete,0,0,0,0,0,0,35.15,39.2,38.91,2182.0,3360.0,Standard
HO-2028908,WA-NW,14,tile,31,masonry,0,999,269323,1.091,0,0,none,0,none,none,0,0,0,0,1,3120,0,4.95,3,49.3,0,71.8,32.3,0,0.0,22.02,0,0,concrete_slab,0,0,0,0,0,0,31.12,33.1,32.93,1828.0,2810.0,Standard
HO-2028909,IL-Midwest,20,slate,28,masonry,0,999,468970,1.211,0,3,in_ground,0,none,none,0,0,1,1,1,1817,0,2.66,2,29.6,0,48.4,50.8,0,0.0,0.0,1,0,concrete_slab,0,0,0,0,0,0,32.85,42.88,43.21,2477.0,3810.0,Standard
HO-2028910,GA-SE,30,tile,53,brick_veneer,0,999,381315,0.994,0,1,none,0,home_office,partial,1,1,0,0,0,1829,0,3.23,2,28.8,0,51.7,34.5,0,0.0,5.53,0,0,stone_dirt,0,0,0,0,0,0,42.22,42.75,44.43,2568.0,3950.0,Standard
HO-2028911,IL-Midwest,15,asphalt,32,wood_frame,0,999,570242,1.02,1,1,none,0,none,full,0,0,1,0,0,1706,0,6.29,4,38.0,0,11.7,48.1,0,0.0,4.55,1,0,poured_concrete,0,0,0,0,0,0,33.02,39.97,40.6,2293.0,3530.0,Standard
HO-2028912,IL-Midwest,19,asphalt,27,brick_veneer,0,999,400149,0.828,0,0,in_ground,0,none,none,0,0,0,0,0,1635,0,2.54,2,24.8,0,42.4,43.7,0,0.0,7.61,1,1,concrete_slab,0,0,0,0,0,0,33.01,34.88,36.37,2024.0,3110.0,Standard
HO-2028913,TX-Hail,24,asphalt,28,wood_frame,1,26,503706,1.278,0,0,none,0,active_business,full,0,1,0,0,1,2366,0,6.44,4,22.0,0,47.5,26.2,0,0.0,9.06,1,0,poured_concrete,0,0,0,0,0,1,45.63,47.15,46.67,2743.0,4220.0,Standard
HO-2028914,TX-Hail,22,metal,34,wood_frame,0,999,133646,1.072,1,0,none,0,none,full,1,0,0,0,0,1032,0,7.49,4,17.9,0,33.3,20.8,0,0.0,6.01,0,0,concrete_slab,0,0,0,0,0,0,38.91,40.69,41.55,2359.0,3630.0,Standard
HO-2028915,MN-North,12,tile,23,brick_veneer,0,999,318592,1.28,0,0,in_ground,0,active_business,none,1,0,0,0,1,2858,1,5.51,3,11.2,0,47.8,33.9,0,0.0,3.26,0,0,concrete_slab,0,0,0,0,0,0,28.27,31.14,31.43,1749.0,2690.0,Standard
HO-2028916,FL-Flood,18,asphalt,26,masonry,1,12,342346,0.971,0,1,none,0,active_business,full,1,0,0,0,1,2466,0,7.25,4,21.2,0,28.5,41.7,0,0.0,3.42,0,0,concrete_slab,0,0,0,0,0,0,44.45,48.07,47.75,2832.0,4360.0,Standard
HO-2028917,CO-Mixed,22,tile,40,masonry,0,999,264437,1.086,1,1,none,0,none,none,0,0,0,0,0,3945,0,10.13,6,32.6,0,7.4,11.4,0,0.0,10.9,1,0,concrete_slab,0,0,0,0,0,1,39.3,48.44,49.92,3020.0,4650.0,Standard
HO-2028918,WA-NW,7,asphalt,26,wood_frame,0,999,593604,1.159,0,0,in_ground,0,none,partial,0,0,0,0,0,1285,0,15.23,8,31.2,0,62.0,22.0,0,0.0,10.48,0,0,poured_concrete,0,0,0,0,0,0,30.81,34.64,34.89,1937.0,2980.0,Standard
HO-2028919,FL-Flood,29,metal,29,masonry,1,2,120000,1.066,0,0,none,0,none,none,1,0,0,0,0,2405,0,5.61,3,20.4,0,39.1,26.3,1,3.27,17.44,0,0,concrete_slab,0,0,0,0,0,0,50.44,50.09,50.77,3097.0,4760.0,Standard
HO-2028920,MN-North,30,slate,40,wood_frame,1,31,364056,0.973,1,0,none,1,none,none,0,0,0,0,1,1306,0,3.95,2,31.4,0,40.4,24.9,0,0.0,8.65,0,0,poured_concrete,0,0,0,0,0,0,41.4,49.92,49.4,2973.0,4570.0,Standard
HO-2028921,AZ-Desert,11,asphalt,15,wood_frame,0,999,538551,0.954,0,0,none,0,none,partial,0,0,0,1,0,2669,1,7.79,4,15.1,0,33.5,41.6,0,0.0,9.03,1,0,concrete_slab,0,0,0,0,0,0,28.03,27.5,28.78,1618.0,2380.0,Preferred
HO-2028922,NY-NE,19,tile,25,superior,0,999,486870,0.971,0,0,none,0,none,none,1,0,0,0,0,2342,0,3.64,2,18.3,0,12.6,70.8,0,0.0,10.0,0,0,block,0,0,0,0,0,0,32.11,31.56,31.58,1757.0,2700.0,Standard
HO-2028923,GA-SE,23,asphalt,35,wood_frame,0,999,326826,1.394,1,0,none,0,home_office,partial,0,0,0,1,0,2896,0,6.99,4,5.9,0,53.7,38.0,0,0.0,16.56,1,0,poured_concrete,0,0,0,0,0,1,38.47,44.04,45.67,2663.0,4100.0,Standard
HO-2028924,CA-Wildfire,13,asphalt,35,wood_frame,0,999,253997,0.933,0,0,in_ground,0,none,none,1,1,0,0,0,1507,0,7.24,4,86.0,1,56.6,40.7,0,0.0,41.95,0,0,poured_concrete,0,0,0,0,0,0,39.03,38.86,38.45,2152.0,3310.0,Standard
HO-2028925,FL-Flood,22,tile,27,brick_veneer,0,999,532740,0.742,0,0,none,0,none,none,0,0,0,1,0,1735,0,3.44,2,18.8,0,8.0,15.6,1,11.24,2.81,0,0,concrete_slab,0,0,0,0,0,0,40.94,41.23,41.35,2344.0,3610.0,Standard
HO-2028926,IL-Midwest,19,asphalt,31,wood_frame,1,5,307045,1.025,0,0,none,0,none,none,1,1,0,1,0,1911,0,7.7,4,25.0,0,46.6,50.5,1,0.65,8.34,1,0,concrete_slab,0,0,0,0,0,0,42.92,41.34,41.42,2349.0,3610.0,Standard
HO-2028927,TX-Hail,4,asphalt,9,wood_frame,0,999,263727,1.023,0,0,none,0,none,none,1,0,0,0,0,1762,1,5.32,3,12.8,0,21.1,21.2,0,0.0,14.28,1,0,concrete_slab,0,0,0,0,0,0,27.68,26.26,26.74,1523.0,2240.0,Preferred
HO-2028928,WA-NW,22,tile,36,brick_veneer,1,22,520011,0.976,0,0,none,0,none,none,0,1,0,0,0,700,0,10.46,6,24.4,0,41.7,28.7,0,0.0,14.95,1,0,block,0,0,0,0,0,1,42.21,43.84,43.94,2531.0,3890.0,Standard
HO-2028929,MN-North,8,tile,15,masonry,1,22,423032,0.933,0,0,above_ground,0,home_office,full,0,0,0,0,0,740,1,7.32,4,21.5,0,39.1,52.2,0,0.0,5.33,1,0,block,0,0,0,0,0,0,27.65,29.82,28.83,1620.0,2380.0,Preferred
HO-2028930,CO-Mixed,26,asphalt,36,brick_veneer,1,1,330717,0.982,1,0,none,0,home_office,partial,0,0,0,1,0,1867,0,4.12,3,53.1,0,44.6,40.0,0,0.0,14.09,1,0,block,0,0,0,0,0,1,50.21,55.08,59.24,3977.0,6120.0,Standard
HO-2028931,FL-Flood,11,asphalt,20,wood_frame,0,999,425530,0.835,0,0,none,0,active_business,none,0,0,0,0,0,2135,1,1.92,1,9.8,0,22.3,44.3,1,3.0,2.38,0,0,stone_dirt,0,0,0,1,0,0,35.93,38.46,42.56,2430.0,3740.0,Standard
HO-2028932,MN-North,16,tile,24,masonry,0,999,442318,1.269,1,0,in_ground,0,active_business,none,1,1,0,0,0,3580,0,5.54,3,18.5,0,9.3,41.3,1,17.62,13.77,1,0,concrete_slab,0,0,0,0,0,0,29.59,35.7,36.74,2046.0,3150.0,Standard
HO-2028933,CO-Mixed,30,asphalt,33,superior,0,999,372475,1.054,0,1,in_ground,0,none,none,0,0,0,0,0,3160,0,8.67,5,26.9,0,33.9,48.2,0,0.0,29.66,1,1,concrete_slab,0,0,0,0,1,1,41.71,47.66,50.68,3089.0,4750.0,Standard
HO-2028934,IL-Midwest,22,slate,35,wood_frame,0,999,401521,1.037,0,1,above_ground,0,none,none,1,0,0,0,0,2449,0,4.19,3,22.3,0,15.0,53.5,0,0.0,3.66,0,0,poured_concrete,0,0,0,0,0,0,35.23,39.05,38.8,2175.0,3350.0,Standard
HO-2028935,FL-Flood,8,asphalt,11,brick_veneer,0,999,120000,1.167,0,0,none,0,home_office,none,0,0,0,0,0,1638,1,7.96,4,15.1,0,26.2,38.3,1,1.05,6.53,0,0,poured_concrete,0,0,0,0,0,0,33.49,36.17,36.09,2007.0,3090.0,Standard
HO-2028936,GA-SE,8,asphalt,31,brick_veneer,0,999,365215,1.399,0,1,none,0,none,none,0,1,0,0,0,2124,0,2.35,2,13.7,0,62.1,68.1,1,6.65,0.71,0,0,poured_concrete,0,0,1,0,0,0,29.69,31.96,35.12,1951.0,3000.0,Standard
HO-2028937,NY-NE,12,asphalt,26,brick_veneer,0,999,290455,0.964,1,0,none,0,home_office,none,1,0,1,0,1,2248,0,1.45,1,20.0,0,10.7,37.8,0,0.0,12.37,0,0,concrete_slab,0,0,0,0,0,0,31.45,36.8,37.48,2091.0,3220.0,Standard
HO-2028938,WA-NW,21,asphalt,41,superior,1,1,268092,1.063,0,0,above_ground,0,home_office,none,0,1,0,0,0,1448,0,7.55,4,41.0,0,76.8,30.6,0,0.0,20.21,0,0,concrete_slab,0,1,0,0,0,0,44.85,48.92,51.63,3176.0,4890.0,Standard
HO-2028939,WA-NW,21,tile,30,superior,0,999,284145,1.132,0,0,in_ground,0,none,none,1,0,0,0,1,1611,0,15.58,8,51.5,0,59.3,36.9,0,0.0,17.36,0,0,concrete_slab,0,0,0,0,0,0,33.46,37.18,37.62,2100.0,3230.0,Standard
HO-2028940,FL-Flood,10,asphalt,23,brick_veneer,0,999,310470,1.117,1,0,none,0,home_office,full,1,0,0,0,0,2077,1,1.46,1,19.9,0,26.4,39.3,1,9.57,1.49,0,0,poured_concrete,0,0,0,0,0,0,35.38,36.13,37.65,2102.0,3230.0,Standard
HO-2028941,CO-Mixed,7,asphalt,31,wood_frame,0,999,338399,1.147,0,0,none,0,none,none,0,0,1,0,0,1340,0,14.67,8,58.1,1,48.1,54.3,0,0.0,39.59,1,1,concrete_slab,0,0,0,0,1,0,32.74,37.75,39.48,2219.0,3410.0,Standard
HO-2028942,GA-SE,20,slate,25,wood_frame,0,999,403249,1.148,0,0,none,0,none,none,0,0,0,0,1,2015,0,2.95,2,21.4,0,73.3,60.5,0,0.0,7.9,0,0,concrete_slab,0,0,0,0,0,0,31.49,33.15,34.28,1903.0,2930.0,Standard
HO-2028943,CO-Mixed,16,asphalt,31,wood_frame,0,999,277305,0.962,0,0,none,0,none,full,1,0,0,0,0,1858,0,10.05,6,47.1,0,31.5,20.6,0,0.0,6.32,1,0,poured_concrete,0,0,0,0,0,0,36.97,35.48,35.63,1980.0,3050.0,Standard
HO-2028944,WA-NW,37,asphalt,61,brick_veneer,0,999,452532,1.187,0,0,in_ground,0,none,partial,0,0,0,0,0,3630,0,6.49,4,44.5,0,70.4,38.5,0,0.0,11.35,0,0,concrete_slab,0,0,0,0,0,0,51.72,53.42,54.42,3449.0,5310.0,Standard
HO-2028945,MN-North,18,asphalt,29,superior,0,999,483021,1.004,0,0,above_ground,1,none,none,1,1,0,0,0,2579,0,4.48,3,8.2,0,6.7,49.3,0,0.0,7.74,1,0,concrete_slab,0,0,0,0,0,0,30.02,33.05,34.2,1899.0,2920.0,Standard
HO-2028946,NY-NE,34,asphalt,61,wood_frame,0,999,481584,1.059,0,0,none,0,home_office,none,0,1,0,0,0,4755,0,2.58,2,10.0,0,20.0,40.7,0,0.0,11.36,1,0,concrete_slab,0,0,0,0,0,1,50.16,51.2,52.9,3298.0,5070.0,Standard
HO-2028947,WA-NW,7,asphalt,10,brick_veneer,1,5,510918,1.106,0,0,in_ground,0,none,partial,1,1,0,0,0,937,1,7.76,4,35.7,0,83.9,24.5,0,0.0,13.53,0,0,concrete_slab,0,1,0,0,0,0,33.23,30.95,33.91,1882.0,2900.0,Standard
HO-2028948,WA-NW,3,asphalt,5,wood_frame,0,999,300430,0.92,0,0,in_ground,0,home_office,partial,1,0,0,0,0,2481,1,16.47,9,49.0,0,57.0,24.0,0,0.0,10.53,0,0,poured_concrete,0,0,0,0,0,0,22.8,25.45,26.0,1490.0,2190.0,Preferred
HO-2028949,GA-SE,7,asphalt,36,superior,0,999,342102,1.081,2,1,none,0,none,none,1,0,0,0,1,2089,0,2.43,2,34.9,0,53.8,36.1,1,1.34,9.66,0,0,stone_dirt,0,0,0,1,0,0,26.99,36.82,39.83,2242.0,3450.0,Standard
HO-2028950,CO-Mixed,28,slate,31,superior,0,999,414523,1.107,0,0,none,0,none,none,0,0,0,0,1,700,0,7.12,4,65.9,1,25.8,19.8,0,0.0,17.0,1,0,concrete_slab,1,0,0,0,0,1,38.59,41.03,47.26,2791.0,4290.0,Standard
HO-2028951,CA-Wildfire,33,asphalt,57,masonry,1,3,320507,0.755,0,0,in_ground,0,home_office,full,1,0,0,1,0,1785,0,14.27,8,65.2,1,57.7,51.6,0,0.0,14.29,0,1,block,1,0,0,0,0,0,59.76,61.2,64.67,4668.0,7780.0,Rated
HO-2028952,CO-Mixed,10,slate,22,wood_frame,0,999,217810,1.216,2,0,none,0,none,none,0,0,1,0,1,2194,1,12.04,7,33.6,0,40.2,44.5,1,20.9,12.59,1,0,concrete_slab,0,0,0,0,0,0,32.11,43.85,43.45,2495.0,3840.0,Standard
HO-2028953,AZ-Desert,13,tile,19,wood_frame,0,999,309669,0.905,1,0,none,0,none,partial,0,0,0,0,0,1976,1,17.87,9,45.1,0,24.5,32.8,0,0.0,7.85,0,0,concrete_slab,0,0,0,0,0,0,28.93,35.58,36.35,2023.0,3110.0,Standard
HO-2028954,CO-Mixed,7,asphalt,21,wood_frame,0,999,608856,1.058,0,1,none,0,active_business,none,0,0,0,0,0,2917,1,17.0,9,48.1,0,46.5,31.5,0,0.0,27.41,1,0,concrete_slab,0,0,0,0,0,0,30.6,39.44,40.63,2296.0,3530.0,Standard
HO-2028955,WA-NW,1,asphalt,6,masonry,0,999,275957,1.234,0,0,in_ground,0,home_office,full,0,0,0,0,1,1855,1,16.17,9,27.7,0,52.4,9.1,0,0.0,43.47,0,0,poured_concrete,0,0,0,0,0,0,22.16,25.92,25.75,1479.0,2180.0,Preferred
HO-2028956,FL-Flood,24,asphalt,53,wood_frame,1,5,268875,1.112,0,0,none,0,none,full,1,0,0,1,0,4247,0,6.19,4,25.9,0,26.6,25.6,0,0.0,7.69,0,0,concrete_slab,0,0,0,0,0,0,57.39,54.26,54.89,3497.0,5380.0,Standard
HO-2028957,NY-NE,20,asphalt,33,superior,1,6,303431,1.166,0,1,none,1,none,none,1,0,0,0,0,1952,0,5.02,3,31.2,0,14.1,60.5,0,0.0,17.78,1,0,poured_concrete,0,0,1,0,0,0,45.01,50.14,52.98,3306.0,5090.0,Standard
HO-2028958,TX-Hail,18,metal,35,masonry,0,999,457968,1.175,1,0,in_ground,0,none,partial,0,0,0,0,1,700,0,6.09,4,14.6,0,14.9,27.7,0,0.0,0.0,1,0,poured_concrete,0,0,0,0,0,0,37.25,43.25,43.85,2524.0,3880.0,Standard
HO-2028959,WA-NW,5,tile,8,wood_frame,0,999,428721,0.951,2,0,in_ground,0,none,full,0,0,0,1,0,1728,1,17.63,9,21.7,0,67.3,47.5,0,0.0,36.75,0,0,concrete_slab,0,0,0,0,0,0,23.51,33.28,33.1,1838.0,2830.0,Standard
HO-2028960,IL-Midwest,32,slate,32,wood_frame,1,22,478873,0.875,0,0,in_ground,0,home_office,partial,1,0,1,1,0,2498,0,2.29,2,18.8,0,40.7,44.2,0,0.0,12.58,1,1,concrete_slab,0,0,0,0,0,1,44.78,45.05,46.77,2752.0,4230.0,Standard
HO-2028961,TX-Hail,13,slate,41,brick_veneer,0,999,734554,1.078,0,1,none,0,none,full,1,0,0,0,0,1157,0,7.03,4,14.1,0,45.4,20.4,0,0.0,7.75,0,0,poured_concrete,0,0,0,0,0,0,36.2,36.37,37.26,2078.0,3200.0,Standard
HO-2028962,FL-Flood,22,asphalt,24,wood_frame,0,999,494947,1.12,0,1,above_ground,0,none,none,0,1,1,0,1,1507,0,1.66,1,34.6,0,12.2,15.0,0,0.0,0.0,0,0,concrete_slab,0,0,0,0,0,0,42.1,46.96,47.69,2827.0,4350.0,Standard
HO-2028963,WA-NW,4,asphalt,16,wood_frame,0,999,505930,1.175,0,0,none,1,home_office,none,0,0,0,0,1,3639,1,15.37,8,69.8,1,50.0,30.2,0,0.0,23.14,0,0,block,0,0,0,0,0,0,27.27,35.23,35.8,1990.0,3060.0,Standard
HO-2028964,IL-Midwest,16,asphalt,33,brick_veneer,0,999,780351,1.129,1,0,none,0,none,full,1,0,0,0,0,1578,0,7.0,4,20.7,0,48.0,58.3,0,0.0,7.84,1,0,block,0,0,0,0,0,0,32.95,34.88,34.66,1924.0,2960.0,Standard
HO-2028965,TX-Hail,20,slate,48,superior,1,30,448538,0.951,1,0,none,1,home_office,full,1,1,0,0,1,3677,0,7.94,4,11.6,0,10.3,55.4,1,10.52,8.56,1,0,block,0,0,0,0,0,0,42.12,47.75,47.4,2803.0,4310.0,Standard
HO-2028966,MN-North,20,slate,23,superior,0,999,325135,1.143,0,0,none,0,home_office,none,1,0,0,0,0,2371,1,0.57,1,7.5,0,41.4,44.1,0,0.0,6.43,1,0,concrete_slab,0,0,0,0,0,0,27.98,26.89,26.52,1513.0,2230.0,Preferred
HO-2028967,AZ-Desert,19,asphalt,22,wood_frame,0,999,337598,0.726,2,1,none,0,none,partial,0,1,0,1,0,1307,1,11.66,6,47.9,0,21.1,21.2,0,0.0,12.81,0,0,poured_concrete,0,0,0,0,0,0,33.25,42.71,43.86,2525.0,3880.0,Standard
HO-2028968,MN-North,22,asphalt,32,masonry,1,35,527951,1.198,0,0,in_ground,0,home_office,none,1,0,0,0,0,1000,0,5.32,3,16.7,0,15.8,33.0,0,0.0,14.25,0,0,poured_concrete,0,0,0,0,0,0,37.73,39.66,41.42,2349.0,3610.0,Standard
HO-2028969,CO-Mixed,7,asphalt,20,brick_veneer,0,999,204750,0.895,0,0,none,0,home_office,none,0,0,0,0,0,2571,1,12.16,7,38.2,0,19.3,41.6,0,0.0,21.39,1,0,block,0,0,0,0,0,0,29.54,33.38,33.95,1885.0,2900.0,Standard
HO-2028970,IL-Midwest,19,slate,43,wood_frame,0,999,120000,0.893,0,1,none,0,home_office,partial,1,0,0,0,1,2278,0,5.55,3,18.3,0,34.8,53.1,0,0.0,3.88,1,0,concrete_slab,0,0,0,0,0,0,35.45,38.47,40.9,2313.0,3560.0,Standard
HO-2028971,GA-SE,19,metal,25,brick_veneer,0,999,265050,1.368,1,0,none,1,home_office,partial,1,0,0,0,1,1206,0,4.61,3,8.1,0,49.3,29.6,0,0.0,16.94,0,0,block,0,0,0,0,0,0,31.0,38.04,39.01,2188.0,3370.0,Standard
HO-2028972,IL-Midwest,20,asphalt,48,superior,1,23,494780,1.028,0,0,in_ground,0,none,none,0,0,0,1,1,3017,0,0.99,1,9.0,0,15.2,32.4,0,0.0,0.84,1,0,poured_concrete,0,0,0,0,0,0,41.88,43.07,43.03,2464.0,3790.0,Standard
HO-2028973,AZ-Desert,18,asphalt,20,wood_frame,0,999,462981,0.984,1,0,none,0,none,none,0,1,0,0,1,1788,1,8.49,5,22.7,0,31.3,49.3,0,0.0,14.72,0,0,block,0,0,0,0,0,0,32.43,37.18,39.08,2193.0,3370.0,Standard
